model,split,date,n_points,calendar_n_eval,calendar_violations,calendar_rate,calendar_severity,monotonicity_n_eval,monotonicity_violations,monotonicity_rate,monotonicity_severity,convexity_n_eval,convexity_violations,convexity_rate,convexity_severity,mean_instability,risk_flag_rate
interp_rbf,test,2023-10-06,6571,6303,616,0.09773123909249563,12.870714241382347,6542,500,0.07642922653622745,0.9717244121239088,6513,338,0.05189620758483034,inf,0.012437192158850259,0.3192816922842794
interp_rbf,test,2023-10-09,6460,6192,613,0.09899870801033592,12.283312844115345,6431,519,0.08070284559166536,0.8091067490044275,6402,255,0.039831302717900655,inf,0.013637096049468098,0.29860681114551085
interp_rbf,test,2023-10-10,6395,6127,609,0.09939611555410478,11.435301254273158,6366,564,0.0885956644674835,0.7882918795260738,6337,334,0.05270632791541739,inf,0.0148992465953975,0.3193119624706802
interp_rbf,test,2023-10-11,6186,5919,638,0.10778847778340936,11.348734336576651,6157,348,0.05652103297060257,0.7941395630027213,6128,344,0.05613577023498695,inf,0.015197568148051503,0.3629162625282897
interp_rbf,test,2023-10-12,6162,5894,627,0.10637936884967764,11.587251611264781,6132,450,0.07338551859099804,0.8469514907106057,6102,426,0.06981317600786627,inf,0.014673352354177948,0.3872119441739695
interp_rbf,test,2023-10-13,6884,6617,781,0.11802931842224573,13.352133927309817,6855,750,0.10940919037199125,0.9212149027009173,6826,637,0.0933196601230589,inf,0.016668316303342538,0.42954677513073797
interp_rbf,test,2023-10-16,6776,6510,619,0.09508448540706606,12.039434663116358,6747,671,0.09945160812212836,0.9017451518729179,6718,523,0.07785055075915451,inf,0.013071436710732182,0.36363636363636365
interp_rbf,test,2023-10-17,6753,6487,887,0.13673500847849546,11.817967929909006,6724,670,0.09964306960142773,0.7986896530596201,6695,925,0.13816280806572068,inf,0.016854297945557324,0.5123648748704279
interp_rbf,test,2023-10-18,6611,6344,601,0.09473518284993694,10.793404843374628,6582,464,0.070495290185354,0.8233112257995943,6553,160,0.02441629787883412,inf,0.013967903531764879,0.28664347299954623
interp_rbf,test,2023-10-19,6447,6180,856,0.13851132686084142,11.618526934823672,6418,697,0.10860081022125273,0.961101150036666,6389,246,0.038503678196900926,inf,0.019005175826618724,0.32170001551109045
interp_rbf,test,2023-10-20,6786,6521,637,0.09768440423247968,11.908238247218776,6758,739,0.10935187925421723,0.9534062059948759,6730,637,0.09465081723625557,inf,0.011905263940739864,0.41055113468906573
interp_rbf,test,2023-10-23,6583,6318,518,0.08198797087685977,11.045544208453125,6555,429,0.0654462242562929,1.0342173258809453,6527,219,0.03355293396660028,inf,0.013131615394006762,0.26674768342700894
interp_rbf,test,2023-10-24,6663,6399,597,0.09329582747304266,8.488490291654323,6635,569,0.08575734740015072,0.9062390218019486,6607,614,0.09293173906462843,inf,0.012782389590372107,0.4013207263995197
interp_rbf,test,2023-10-25,6753,6488,637,0.09818125770653514,12.263982708414503,6725,602,0.08951672862453532,1.0104353228417249,6697,597,0.08914439301179633,inf,0.012826309798270355,0.40633792388568046
interp_rbf,test,2023-10-26,7044,6778,621,0.09161994688698731,11.474996726449598,7015,602,0.08581610833927299,0.9453793337323443,6986,889,0.12725450901803606,inf,0.012615912967352474,0.49119818285065303
