model,split,date,n_points,calendar_n_eval,calendar_violations,calendar_rate,calendar_severity,monotonicity_n_eval,monotonicity_violations,monotonicity_rate,monotonicity_severity,convexity_n_eval,convexity_violations,convexity_rate,convexity_severity,mean_instability,risk_flag_rate
conditional_surface,val,2020-12-08,8061,7785,148,0.01901091843288375,0.3246814429690063,8029,158,0.019678664839955163,0.01996352307277287,7997,83,0.0103788920845317,2.34042170458197,0.0016999826861688464,0.07120704627217467
conditional_surface,val,2020-12-09,8072,7794,33,0.004234026173979984,0.008210602197024134,8041,281,0.03494590225096381,0.018545417154499252,8010,73,0.009113607990012484,1.66439841936127,0.0019954493907007524,0.053889990089197225
conditional_surface,val,2020-12-10,8117,7838,53,0.006761929063536617,0.011395941823378922,8085,282,0.034879406307977735,0.016062586110942717,8053,71,0.008816590090649447,1.101041627541803,0.002176956483585646,0.05272884070469385
conditional_surface,val,2020-12-11,8020,7747,14,0.001807151155285917,0.009449618282407306,7988,248,0.03104656985478217,0.021796436904729447,7956,63,0.007918552036199095,1.9902715165335216,0.0025806873101874733,0.05361596009975062
conditional_surface,val,2020-12-14,7940,7667,195,0.025433676796661014,0.39930398020264035,7909,263,0.03325325578454925,0.029930791354606367,7878,115,0.014597613607514598,4.5915070811007395,0.0019853108088071047,0.09458438287153652
conditional_surface,val,2020-12-15,8228,7956,102,0.01282051282051282,0.03574911152106437,8196,285,0.03477306002928258,0.026126619009831716,8164,84,0.0102890739833415,4.417886278258946,0.0024225617306948906,0.05481283422459893
conditional_surface,val,2020-12-16,8305,8033,70,0.008714054525084029,0.020717268287556018,8273,281,0.03396591321165236,0.02551332257160966,8241,72,0.008736803785948308,3.016902429247376,0.002505656430107219,0.05924142083082481
conditional_surface,val,2020-12-17,8429,8157,248,0.030403334559274242,0.37806953076130345,8397,288,0.03429796355841372,0.045473995110636246,8365,136,0.01625821876867902,9.91333479137444,0.001570131691960744,0.09621544667220311
conditional_surface,val,2020-12-18,8159,7887,144,0.018257892734880182,0.4683537263215426,8127,70,0.008613264427217916,0.0045214060700768405,8095,44,0.005435453983940704,2.1673324226635273,0.0014125715423322816,0.047922539526902806
conditional_surface,val,2020-12-21,8045,7771,4,0.000514734268433921,0.0012864686358800073,8014,236,0.029448465185924633,0.011989026226049401,7983,57,0.007140172867343104,0.6337664701003164,0.0022109009435116274,0.0471100062150404
conditional_surface,val,2020-12-22,8062,7788,19,0.0024396507447354905,0.0009689222679877879,8030,238,0.02963885429638854,0.00622047716590805,7998,63,0.007876969242310577,0.2422684205233595,0.0021003006491741405,0.044033738526420244
conditional_surface,val,2020-12-23,8053,7779,45,0.005784805244890089,0.00689308564640169,8022,238,0.029668411867364748,0.00689770642456569,7991,54,0.006757602302590414,0.24738610780796286,0.001770929924160632,0.0420961132497206
conditional_surface,val,2020-12-24,7929,7655,38,0.00496407576747224,0.003333078686110267,7897,223,0.028238571609471953,0.0063679054175444505,7865,45,0.00572155117609663,0.1842132405342248,0.0021439677527381796,0.039727582292849034
conditional_surface,val,2020-12-28,7789,7515,203,0.027012641383898868,0.769356140557504,7758,77,0.009925238463521526,0.006301122354403896,7727,90,0.01164746991070273,5.343839992473101,0.0014722553935198864,0.06894338169212992
conditional_surface,val,2020-12-29,8020,7745,22,0.002840542285345384,0.04796006844643845,7987,203,0.025416301489921123,0.013041253833502487,7954,46,0.0057832537088257484,0.6163530324574881,0.002640865441062661,0.04812967581047382
conditional_surface,val,2020-12-30,8012,7737,30,0.0038774718883288098,0.004370125615765324,7980,171,0.02142857142857143,0.0034042817674205693,7948,16,0.0020130850528434826,0.03410254017688673,0.0023918600760115395,0.03020469296055916
conditional_surface,val,2020-12-31,8050,7775,120,0.015434083601286173,0.3243569550322056,8017,66,0.008232505924909567,0.004935258476272729,7984,26,0.003256513026052104,0.7005988449947136,0.001371589423334264,0.04720496894409938
conditional_surface,val,2021-01-04,8279,8004,136,0.01699150424787606,0.35286869488247796,8246,78,0.009459131700218287,0.006663058703659927,8213,48,0.005844393035431633,1.8792659697762495,0.0013334963313816706,0.05218021500181181
conditional_surface,val,2021-01-05,8453,8177,2,0.00024458847988259754,0.0010910003092150788,8419,221,0.026250148473690463,0.00947268091123216,8385,32,0.0038163387000596303,0.21730796674360736,0.0018035213533852345,0.04034070744114516
conditional_surface,val,2021-01-06,8567,8291,134,0.016162103485707395,0.3563889189428453,8534,79,0.009257089289899227,0.006824052686654285,8501,39,0.00458769556522762,1.320112646218604,0.001483642571967335,0.05042605346095483
conditional_surface,val,2021-01-07,8619,8343,24,0.002876663070837828,0.0022129829948649626,8585,164,0.01910308677926616,0.00456856745059895,8551,13,0.001520290024558531,0.03674283749050275,0.002198189987975882,0.0290056851142824
conditional_surface,val,2021-01-08,8583,8304,154,0.01854527938342967,0.34246926251903465,8549,83,0.009708737864077669,0.0072127850478375865,8515,135,0.015854374633000587,2.133811483236229,0.001157372934918367,0.057555633228474894
conditional_surface,val,2021-01-11,8490,8206,168,0.020472824762369,0.47094239313090913,8457,61,0.007212959678372945,0.005117162788651951,8424,113,0.013414055080721748,4.503665579395162,0.0014023145224652154,0.05535924617196702
conditional_surface,val,2021-01-12,8608,8324,5,0.000600672753483902,2.5948460880943682e-05,8574,187,0.021810123629577793,0.003763941362943821,8540,29,0.003395784543325527,0.09474410169401622,0.0018713173057902932,0.032527881040892194
conditional_surface,val,2021-01-13,8535,8259,163,0.019736045526092746,0.37763813497580556,8502,62,0.007292401787814632,0.004964478798517899,8469,103,0.012162002597709293,4.7171849130212795,0.001410614575229413,0.052372583479789105
conditional_surface,val,2021-01-14,8580,8304,161,0.01938824662813102,0.3996533615544944,8546,66,0.007722911303533817,0.005064470232284964,8512,98,0.011513157894736841,3.750911568467838,0.0011528375191178122,0.05268065268065268
conditional_surface,val,2021-01-15,8538,8260,29,0.0035108958837772397,0.010574101357276301,8504,335,0.03939322671683913,0.02526829516399894,8470,69,0.008146399055489965,2.3936006467668367,0.002215332238747472,0.06207542750058562
conditional_surface,val,2021-01-19,8342,8064,34,0.004216269841269841,0.06550201757592794,8308,215,0.025878671160327396,0.018224380278657037,8274,43,0.005197002658931593,1.0274918298454392,0.0034399709169811144,0.0493886358187485
conditional_surface,val,2021-01-20,8381,8104,2,0.00024679170779861795,0.0004270732142440878,8347,185,0.022163651611357374,0.008945391703494095,8313,21,0.0025261638397690365,0.17387493709017163,0.0021545800474033912,0.03722706120987949
