benchmark,key_decimals,mode,n_total_hidden,n_zero_distance,pct_zero_distance,n_hidden_with_exact_obs_dup,q25_distance,q50_distance,q75_distance,q95_distance
spy_phase1_random60_noise0_otm,10,naive,4216382,0,0.0,0,0.008438868645864635,0.010929070532190263,0.015748356968139254,0.03464762033970738
spy_phase1_random60_noise0_otm,10,dedup_obs,4216382,0,0.0,0,0.008438868645864635,0.010929070532190263,0.015748356968139254,0.03464762033970738
spy_phase1_random60_noise0_otm,10,exclude_self_dup,4216382,0,0.0,0,0.008438868645864635,0.010929070532190263,0.015748356968139254,0.03464762033970738
