benchmark,key_decimals,split,moneyness_bucket,maturity_bucket,n_hidden_rows,n_hidden_with_obs_twin,pct_hidden_with_twin,twin_mae,twin_iv_range_mean
spy_phase1_random40_noiselow,8,val,call_wing,short,253946,69761,27.470800878927015,0.11540799869832163,0.11511899571397648
spy_phase1_random40_noiselow,8,val,deep_call_wing,short,21111,976,4.623182227274881,0.2532001644306768,0.2529023258196712
spy_phase1_random40_noiselow,8,val,deep_put_wing,medium,304173,120859,39.733638422871195,0.15919912414170181,0.15858704482084507
spy_phase1_random40_noiselow,8,val,put_wing,medium,282586,112944,39.96800973862824,0.02812704567171822,0.026565291648963266
spy_phase1_random40_noiselow,8,val,atm,medium,285366,114486,40.119005067176886,0.018325870062269534,0.016455129884880623
spy_phase1_random40_noiselow,8,val,call_wing,medium,243488,95985,39.42083388093048,0.06256770172320684,0.06211126623954273
spy_phase1_random40_noiselow,8,val,deep_call_wing,medium,100624,29408,29.225632055970742,0.16142747335681418,0.1614798531011804
spy_phase1_random40_noiselow,8,val,deep_put_wing,long,258994,102872,39.71983906963096,0.13388014707390572,0.1336422970293591
spy_phase1_random40_noiselow,8,val,put_wing,long,182287,73337,40.23161278643019,0.02749580801398652,0.026855214830166334
spy_phase1_random40_noiselow,8,val,atm,long,155320,61748,39.75534380633531,0.023103375440895586,0.022182690289568204
spy_phase1_random40_noiselow,8,val,call_wing,long,160994,64391,39.99590046834044,0.038576935231133674,0.03790738006864382
spy_phase1_random40_noiselow,8,val,deep_call_wing,long,192651,74710,38.77996999756036,0.13440991381337408,0.13424071222058076
spy_phase1_random40_noiselow,10,val,deep_put_wing,short,165271,52322,31.658306659970595,0.3121597176342115,0.3119623219678133
spy_phase1_random40_noiselow,10,val,put_wing,short,350916,135688,38.66680345153826,0.13348348985199576,0.13257863694654787
spy_phase1_random40_noiselow,10,val,atm,short,396851,156916,39.54028086107884,0.036322448207624966,0.034198820897819754
spy_phase1_random40_noiselow,10,val,call_wing,short,253946,69761,27.470800878927015,0.11540799869832163,0.11511899571397648
spy_phase1_random40_noiselow,10,val,deep_call_wing,short,21111,976,4.623182227274881,0.2532001644306768,0.2529023258196712
spy_phase1_random40_noiselow,10,val,deep_put_wing,medium,304173,120859,39.733638422871195,0.15919912414170181,0.15858704482084507
spy_phase1_random40_noiselow,10,val,put_wing,medium,282586,112944,39.96800973862824,0.02812704567171822,0.026565291648963266
spy_phase1_random40_noiselow,10,val,atm,medium,285366,114486,40.119005067176886,0.018325870062269534,0.016455129884880623
spy_phase1_random40_noiselow,10,val,call_wing,medium,243488,95985,39.42083388093048,0.06256770172320684,0.06211126623954273
spy_phase1_random40_noiselow,10,val,deep_call_wing,medium,100624,29408,29.225632055970742,0.16142747335681418,0.1614798531011804
spy_phase1_random40_noiselow,10,val,deep_put_wing,long,258994,102872,39.71983906963096,0.13388014707390572,0.1336422970293591
spy_phase1_random40_noiselow,10,val,put_wing,long,182287,73337,40.23161278643019,0.02749580801398652,0.026855214830166334
spy_phase1_random40_noiselow,10,val,atm,long,155320,61748,39.75534380633531,0.023103375440895586,0.022182690289568204
spy_phase1_random40_noiselow,10,val,call_wing,long,160994,64391,39.99590046834044,0.038576935231133674,0.03790738006864382
spy_phase1_random40_noiselow,10,val,deep_call_wing,long,192651,74710,38.77996999756036,0.13440991381337408,0.13424071222058076
spy_phase1_random40_noiselow,12,val,deep_put_wing,short,165271,52322,31.658306659970595,0.3121597176342115,0.3119623219678133
spy_phase1_random40_noiselow,12,val,put_wing,short,350916,135688,38.66680345153826,0.13348348985199576,0.13257863694654787
spy_phase1_random40_noiselow,12,val,atm,short,396851,156916,39.54028086107884,0.036322448207624966,0.034198820897819754
spy_phase1_random40_noiselow,12,val,call_wing,short,253946,69761,27.470800878927015,0.11540799869832163,0.11511899571397648
spy_phase1_random40_noiselow,12,val,deep_call_wing,short,21111,976,4.623182227274881,0.2532001644306768,0.2529023258196712
spy_phase1_random40_noiselow,12,val,deep_put_wing,medium,304173,120859,39.733638422871195,0.15919912414170181,0.15858704482084507
spy_phase1_random40_noiselow,12,val,put_wing,medium,282586,112944,39.96800973862824,0.02812704567171822,0.026565291648963266
spy_phase1_random40_noiselow,12,val,atm,medium,285366,114486,40.119005067176886,0.018325870062269534,0.016455129884880623
spy_phase1_random40_noiselow,12,val,call_wing,medium,243488,95985,39.42083388093048,0.06256770172320684,0.06211126623954273
spy_phase1_random40_noiselow,12,val,deep_call_wing,medium,100624,29408,29.225632055970742,0.16142747335681418,0.1614798531011804
spy_phase1_random40_noiselow,12,val,deep_put_wing,long,258994,102872,39.71983906963096,0.13388014707390572,0.1336422970293591
spy_phase1_random40_noiselow,12,val,put_wing,long,182287,73337,40.23161278643019,0.02749580801398652,0.026855214830166334
spy_phase1_random40_noiselow,12,val,atm,long,155320,61748,39.75534380633531,0.023103375440895586,0.022182690289568204
spy_phase1_random40_noiselow,12,val,call_wing,long,160994,64391,39.99590046834044,0.038576935231133674,0.03790738006864382
spy_phase1_random40_noiselow,12,val,deep_call_wing,long,192651,74710,38.77996999756036,0.13440991381337408,0.13424071222058076
spy_phase1_random40_noiselow,8,test,deep_put_wing,short,154446,46400,30.042862877640083,0.35724776726025403,0.3572199405172304
spy_phase1_random40_noiselow,8,test,put_wing,short,363759,138881,38.17939899768803,0.17795694839698248,0.17755331377222602
spy_phase1_random40_noiselow,8,test,atm,short,490909,192479,39.20869244605416,0.04674256096464585,0.045088898529219115
spy_phase1_random40_noiselow,8,test,call_wing,short,145334,34690,23.869156563502003,0.14433110640372002,0.14419533323726463
spy_phase1_random40_noiselow,8,test,deep_call_wing,short,20305,413,2.03398177788722,0.2730136818267738,0.273329491525423
spy_phase1_random40_noiselow,8,test,deep_put_wing,medium,332945,132689,39.85312889516287,0.24105095769603654,0.2408634743648577
spy_phase1_random40_noiselow,8,test,put_wing,medium,361791,144121,39.8354298476192,0.041479491921625304,0.04030470028658567
spy_phase1_random40_noiselow,8,test,atm,medium,346006,138155,39.9284983497396,0.01919707620689586,0.017452079258808217
spy_phase1_random40_noiselow,8,test,call_wing,medium,203692,80821,39.67804332030713,0.10987441739631768,0.10981682161820744
spy_phase1_random40_noiselow,8,test,deep_call_wing,medium,58556,19657,33.569574424482546,0.24636888739166318,0.24640035712467878
spy_phase1_random40_noiselow,8,test,deep_put_wing,long,316824,126175,39.824950130040655,0.24645754678386106,0.24654984775117
spy_phase1_random40_noiselow,8,test,put_wing,long,196169,78976,40.259164292013516,0.040960538780693015,0.0408310376570202
spy_phase1_random40_noiselow,8,test,atm,long,145965,58069,39.7828246497448,0.03334085267888559,0.03319247326457442
spy_phase1_random40_noiselow,8,test,call_wing,long,153487,61212,39.880901965638785,0.0919869339253015,0.09195003349019963
spy_phase1_random40_noiselow,8,test,deep_call_wing,long,194946,76348,39.16366583566731,0.25478671520109053,0.25480226646406506
spy_phase1_random40_noiselow,10,test,deep_put_wing,short,154446,46400,30.042862877640083,0.35724776726025403,0.3572199405172304
spy_phase1_random40_noiselow,10,test,put_wing,short,363759,138881,38.17939899768803,0.17795694839698248,0.17755331377222602
spy_phase1_random40_noiselow,10,test,atm,short,490909,192479,39.20869244605416,0.04674256096464585,0.045088898529219115
spy_phase1_random40_noiselow,10,test,call_wing,short,145334,34690,23.869156563502003,0.14433110640372002,0.14419533323726463
spy_phase1_random40_noiselow,10,test,deep_call_wing,short,20305,413,2.03398177788722,0.2730136818267738,0.273329491525423
spy_phase1_random40_noiselow,10,test,deep_put_wing,medium,332945,132689,39.85312889516287,0.24105095769603654,0.2408634743648577
spy_phase1_random40_noiselow,10,test,put_wing,medium,361791,144121,39.8354298476192,0.041479491921625304,0.04030470028658567
spy_phase1_random40_noiselow,10,test,atm,medium,346006,138155,39.9284983497396,0.01919707620689586,0.017452079258808217
spy_phase1_random40_noiselow,10,test,call_wing,medium,203692,80821,39.67804332030713,0.10987441739631768,0.10981682161820744
spy_phase1_random40_noiselow,10,test,deep_call_wing,medium,58556,19657,33.569574424482546,0.24636888739166318,0.24640035712467878
spy_phase1_random40_noiselow,10,test,deep_put_wing,long,316824,126175,39.824950130040655,0.24645754678386106,0.24654984775117
spy_phase1_random40_noiselow,10,test,put_wing,long,196169,78976,40.259164292013516,0.040960538780693015,0.0408310376570202
spy_phase1_random40_noiselow,10,test,atm,long,145965,58069,39.7828246497448,0.03334085267888559,0.03319247326457442
spy_phase1_random40_noiselow,10,test,call_wing,long,153487,61212,39.880901965638785,0.0919869339253015,0.09195003349019963
spy_phase1_random40_noiselow,10,test,deep_call_wing,long,194946,76348,39.16366583566731,0.25478671520109053,0.25480226646406506
spy_phase1_random40_noiselow,12,test,deep_put_wing,short,154446,46400,30.042862877640083,0.35724776726025403,0.3572199405172304
spy_phase1_random40_noiselow,12,test,put_wing,short,363759,138881,38.17939899768803,0.17795694839698248,0.17755331377222602
spy_phase1_random40_noiselow,12,test,atm,short,490909,192479,39.20869244605416,0.04674256096464585,0.045088898529219115
spy_phase1_random40_noiselow,12,test,call_wing,short,145334,34690,23.869156563502003,0.14433110640372002,0.14419533323726463
spy_phase1_random40_noiselow,12,test,deep_call_wing,short,20305,413,2.03398177788722,0.2730136818267738,0.273329491525423
spy_phase1_random40_noiselow,12,test,deep_put_wing,medium,332945,132689,39.85312889516287,0.24105095769603654,0.2408634743648577
spy_phase1_random40_noiselow,12,test,put_wing,medium,361791,144121,39.8354298476192,0.041479491921625304,0.04030470028658567
spy_phase1_random40_noiselow,12,test,atm,medium,346006,138155,39.9284983497396,0.01919707620689586,0.017452079258808217
spy_phase1_random40_noiselow,12,test,call_wing,medium,203692,80821,39.67804332030713,0.10987441739631768,0.10981682161820744
spy_phase1_random40_noiselow,12,test,deep_call_wing,medium,58556,19657,33.569574424482546,0.24636888739166318,0.24640035712467878
spy_phase1_random40_noiselow,12,test,deep_put_wing,long,316824,126175,39.824950130040655,0.24645754678386106,0.24654984775117
spy_phase1_random40_noiselow,12,test,put_wing,long,196169,78976,40.259164292013516,0.040960538780693015,0.0408310376570202
spy_phase1_random40_noiselow,12,test,atm,long,145965,58069,39.7828246497448,0.03334085267888559,0.03319247326457442
spy_phase1_random40_noiselow,12,test,call_wing,long,153487,61212,39.880901965638785,0.0919869339253015,0.09195003349019963
spy_phase1_random40_noiselow,12,test,deep_call_wing,long,194946,76348,39.16366583566731,0.25478671520109053,0.25480226646406506
