seed,epoch,train_loss,val_loss,val_obs_mae,val_unobs_mae,lr,time_s
101,28,0.009165051986700763,0.010603066470304673,0.060794379128951054,0.06105510086351584,0.0005,52.67388987541199
101,29,0.00860388727639528,0.010177843674848025,0.05856696724525758,0.05884208353084017,0.0005,52.54922699928284
101,30,0.008439781062085839,0.009353003655136987,0.05450491120292001,0.05477470082605211,0.0005,52.45897102355957
101,31,0.00854585999531635,0.009622165001928806,0.057717827454616774,0.057992445440417546,0.0005,52.72411561012268
101,32,0.008507544476100627,0.009965407365763729,0.058179202635570214,0.05842134669561082,0.0005,52.07670712471008
101,33,0.008685841165738655,0.009709497553889047,0.05684102360992284,0.05712054620185274,0.0005,52.90391206741333
101,34,0.008451335994965014,0.009658310795202851,0.056429712946141075,0.056697065477572736,0.0005,51.943474769592285
101,35,0.008367362980018644,0.00931647148999301,0.05446504415722339,0.05476543512421682,0.0005,51.37058210372925
101,36,0.008204929284094012,0.009291586529632861,0.058550968004770776,0.05881173117774613,0.0005,52.97835040092468
101,37,0.008426232108225426,0.008933480151674965,0.05418830952275352,0.05448814265441883,0.0005,52.418508768081665
101,38,0.008177207102633867,0.009200268530879508,0.055869535749761855,0.05620982612231702,0.0005,52.65322685241699
101,39,0.00834242105666621,0.009733739457177844,0.059565327592850915,0.05987790099245531,0.0005,52.03341841697693
101,40,0.008385325873307153,0.009417308854277839,0.054857439540673576,0.05518340550910949,0.0005,51.55022573471069
101,41,0.008131318606947567,0.008681397419422865,0.052612872794645674,0.05297842974655642,0.0005,52.18130326271057
101,42,0.00808608682150496,0.008586680262603542,0.05185077720223795,0.05217629742777072,0.0005,51.92450213432312
101,43,0.008007788300222042,0.008840681244195863,0.05176238625043738,0.052160880646025,0.0005,52.21402907371521
101,44,0.008045924297880893,0.008791860658675432,0.05175816510694926,0.05213247948028038,0.0005,52.985981941223145
101,45,0.007938298839600939,0.008670347171242942,0.05196802348314657,0.052363233693720194,0.0005,51.661752462387085
101,46,0.008089821680686345,0.008577523414384235,0.053208177885931005,0.05353401626169521,0.0005,52.607102394104004
101,47,0.007903202350123548,0.008424453013999895,0.05067474002283089,0.05107377788791541,0.0005,52.09735608100891
101,48,0.007891650284257005,0.008490347070619464,0.051677067144087784,0.05210418879205894,0.0005,51.599589109420776
101,49,0.0077117312649337974,0.008713450960137627,0.05201174870741663,0.052388264348889414,0.0005,52.29211187362671
101,50,0.007902817636290017,0.00890655227174813,0.05165579286438881,0.05203624715309757,0.0005,51.137874126434326
202,1,0.04223829753441261,0.029361333782699974,0.10149818401271771,0.10145122220617243,0.001,51.61861324310303
202,2,0.019369341022170642,0.02409073202447458,0.09165012509037902,0.091598139472573,0.001,51.516220569610596
202,3,0.016436853272584723,0.02553302866660736,0.10879505991462392,0.10870524216971181,0.001,52.06734848022461
202,4,0.015354605099441958,0.01994292251765728,0.08697674519968182,0.08691997821475235,0.001,52.07359194755554
202,5,0.01408915671830376,0.01749460346234793,0.0729889566155131,0.07295932923371808,0.001,52.28181171417236
202,6,0.013063161168247461,0.018931847785345533,0.07798207512346311,0.07802733641394312,0.001,51.81135630607605
202,7,0.011712306658463442,0.021728859071365812,0.07817295345478716,0.07823689713751812,0.001,52.32063317298889
202,8,0.01256606285916824,0.02479611502282999,0.1055049045328264,0.10542038617171072,0.001,51.76607298851013
202,9,0.011207378263968755,0.01494101039133966,0.07217736859271873,0.07229040282320906,0.001,53.358922719955444
202,10,0.010157488533021772,0.014546277848157015,0.07484776830617701,0.07488534124462712,0.001,51.943727254867554
202,11,0.009971977827851386,0.01643458449027755,0.0815274228613051,0.08160144556558231,0.001,53.09540104866028
202,12,0.009796693473689113,0.011609027204527096,0.06612593314496182,0.06621622458454536,0.001,52.19776487350464
202,13,0.009570969921518482,0.01234106493013149,0.06713821143617912,0.06725754816440399,0.001,52.19198560714722
202,14,0.009718396687222755,0.01251758114350113,0.06981537610040234,0.06990982543924862,0.001,52.37221336364746
202,15,0.009504525803540852,0.016552479345012795,0.08245333730907081,0.08259415728856208,0.001,52.218552350997925
202,16,0.009704162640606655,0.010752361140806566,0.061185252763733704,0.06129958966010404,0.001,51.38288879394531
202,17,0.009462184135747306,0.01101982623169368,0.06449451804658154,0.06460514294523409,0.001,52.307217836380005
202,18,0.008925540400121142,0.010835549772971055,0.06473972423364559,0.06487036527256558,0.001,51.15380597114563
202,19,0.00922389848924735,0.01098237330601974,0.06333768769697493,0.06347624227529514,0.001,51.49340486526489
202,20,0.008873353424646398,0.01262607920745557,0.07066765915193993,0.07079983134708003,0.001,51.145506143569946
202,21,0.00924594405417641,0.013817534168166194,0.07785892523838794,0.07806284161920851,0.001,50.97053098678589
202,22,0.01087546494661593,0.010695879728617992,0.059863332581896016,0.060046454613665264,0.001,51.83424758911133
202,23,0.009456825693704042,0.010183082131499594,0.057970244530115025,0.05814224393733355,0.001,51.31242299079895
202,24,0.009221729178748587,0.010334497106007555,0.05760037161571296,0.05780880676114477,0.001,52.25365591049194
202,25,0.009011851021033876,0.010388926983895626,0.05820808958373062,0.05840746262574793,0.001,51.66152334213257
202,26,0.009135210452893493,0.00944610407829962,0.05508184813251056,0.05527456038248328,0.001,51.94806361198425
202,27,0.00868583056509641,0.010849357074634596,0.0592219008538306,0.05949329889514978,0.001,52.96394872665405
202,28,0.008806129702932987,0.009623265253718604,0.05541991871309476,0.05568248473615758,0.001,52.64837193489075
202,29,0.008470081336175403,0.009715236405926671,0.053843483368088876,0.054088823175234335,0.001,51.7843074798584
202,30,0.00850539914715816,0.009714467789639126,0.05359052157264057,0.053861758678178,0.001,52.94054126739502
202,31,0.008617461467271341,0.009137597273696552,0.05367034528769252,0.05392495225810631,0.001,52.448410511016846
202,32,0.00843050003544811,0.00927762035280466,0.053788841284387295,0.05404435997496369,0.001,51.63765835762024
202,33,0.008479629679783886,0.008851899003440683,0.05200104533110404,0.052324108639279665,0.001,52.47675323486328
202,34,0.00836460460342613,0.009440999520434574,0.053812346451776065,0.05408457495785424,0.001,52.65789771080017
202,35,0.008272387580398251,0.008838941893455658,0.05132067812004283,0.051669208944183885,0.001,53.503557205200195
202,36,0.008141694403271758,0.009040569166906855,0.051861514160164754,0.052225873597681285,0.001,51.89304971694946
202,37,0.008189564301431472,0.008727478498423641,0.052773301978561026,0.053125440832973256,0.001,52.43604612350464
202,38,0.008732753988428443,0.010287943486632272,0.0590230152700781,0.059308542340543655,0.001,51.837894678115845
202,39,0.00824882160397429,0.00851998088712042,0.05084795507926503,0.051152406444174944,0.001,51.75482749938965
202,40,0.007933779290932067,0.008512067545036023,0.050486357525049055,0.050880706989960806,0.001,51.657958984375
202,41,0.008180007644399417,0.009145891484381123,0.05319255676569776,0.05349523850550278,0.001,52.01492118835449
202,42,0.007994992211095843,0.00852235616184771,0.0509886008763151,0.0513967817065496,0.001,51.74960160255432
202,43,0.008050437144679474,0.008252128450707956,0.05052034724310194,0.05093943852974018,0.001,52.76044201850891
202,44,0.007947054248777967,0.00903193127702583,0.05373492523954629,0.05410540994160629,0.001,51.552566051483154
202,45,0.008109935276283353,0.009382017401301047,0.052369572473219564,0.05274939572200848,0.001,52.19255495071411
202,46,0.008006248330953075,0.008669412906535647,0.05146002829916524,0.05192649028106143,0.001,51.88662362098694
202,47,0.007796653336388808,0.010365071452476761,0.05804881373200737,0.05845601378548956,0.001,52.547579526901245
202,48,0.008190067393668727,0.008733955381268805,0.051463675284275257,0.05194119689174577,0.001,51.42195653915405
202,49,0.007818273506035991,0.008299095090478659,0.05013551306537971,0.05058559692647071,0.0005,52.16302299499512
202,50,0.007386260337251074,0.007997270102020015,0.04866912368887609,0.049211899753113506,0.0005,51.52206611633301
303,1,0.030426000007519535,0.03718048334121704,0.1285484621054668,0.1284418036570099,0.001,52.91825532913208
303,2,0.016882665994047533,0.032981296916576947,0.13481954507899596,0.13464362695639362,0.001,50.806164264678955
303,3,0.014440703329027575,0.01833659876137972,0.08001118266881116,0.08000497417843057,0.001,51.92675471305847
303,4,0.013062816067580498,0.01530562269247391,0.07735573396973883,0.07733913538733486,0.001,51.60492014884949
303,5,0.011465799593019719,0.016909703718159686,0.07308992366377484,0.07316213423491717,0.001,51.9388267993927
303,6,0.01203078877034725,0.016865425785495478,0.08560487607376034,0.08562790602755213,0.001,52.12029695510864
303,7,0.01040995141089547,0.016815613807094367,0.09006828888413888,0.09007267369258146,0.001,52.21136736869812
303,8,0.010181479945815369,0.013156637274236842,0.06967744550769903,0.06973235559780172,0.001,52.771480321884155
303,9,0.010284526675355201,0.017327180322767657,0.08497036848203372,0.08504903248076211,0.001,52.60077714920044
303,10,0.00977675997944293,0.013645260721783747,0.07629364084283216,0.07641524606681153,0.001,53.259148359298706
303,11,0.009716574353732023,0.012114948402582244,0.06684584794025974,0.06698840133775769,0.001,52.51960897445679
303,12,0.009710504267109083,0.01437740091403777,0.07423694403884445,0.07432337061332678,0.001,50.752092361450195
303,13,0.009426213942431644,0.01270699788900939,0.07554174980892847,0.07563242780998645,0.001,51.16821622848511
303,14,0.009424773382716904,0.011382254687222567,0.06461050218214551,0.06477709327722257,0.001,51.85912752151489
303,15,0.009168146812703972,0.012159765528684313,0.06433848718187866,0.06449408668867962,0.001,50.72620964050293
303,16,0.009047360437940442,0.010938175763426856,0.0610680182581963,0.06122173153537308,0.001,51.411468267440796
303,17,0.008959422403873474,0.01075737679969858,0.06417315246553874,0.06436762529491415,0.001,51.40833020210266
303,18,0.009183979424301023,0.015270920512689785,0.07534203013638134,0.075594393120666,0.001,53.01399278640747
303,19,0.009091705855383886,0.010665844004093246,0.06239751807203728,0.06259383035078295,0.001,51.603498458862305
303,20,0.008900056122893504,0.010145081651651046,0.059122543324364465,0.0593944823545987,0.001,51.49424862861633
303,21,0.00885831068872529,0.011524013455279848,0.06287265146588474,0.06310399997825733,0.001,51.576441287994385
303,22,0.008720368197114737,0.010405798273330385,0.058171167689213155,0.05848791893728884,0.001,52.480164527893066
303,23,0.008757524694516962,0.009729118530892512,0.057997231282260676,0.058281583749831944,0.001,51.921061277389526
303,24,0.008366226282555098,0.010713661174205217,0.05717144107146486,0.057479301507661694,0.001,52.64759850502014
303,25,0.0087217086350874,0.009774035964669152,0.05564735106761691,0.05593779305218309,0.001,52.108771324157715
303,26,0.008720919932695288,0.009684718975966627,0.0547049391067119,0.055038614889907536,0.001,51.66601872444153
303,27,0.00830339384265244,0.009633473184129054,0.054234267052119166,0.054587829623940404,0.001,51.562398195266724
303,28,0.008335228981998037,0.0092962905976244,0.05534262604866746,0.05562490935311945,0.001,51.99153542518616
303,29,0.008210123206178347,0.009095091288062658,0.05393221951271609,0.05428612540599369,0.001,52.4425745010376
303,30,0.008369932060732561,0.010257995052432472,0.05394928736814096,0.05433382011020649,0.001,52.565112829208374
303,31,0.008915979145825202,0.010444930331273512,0.05713336061125697,0.057541598603973065,0.001,52.12135291099548
303,32,0.008234421868680739,0.0087214437821372,0.052915613336451194,0.05330784912159592,0.001,52.347434282302856
303,33,0.008224081722836868,0.009477962485768578,0.05873079656761222,0.05912753154164436,0.001,52.387529373168945
303,34,0.008076235834582179,0.011275479739362543,0.056729271739030925,0.05704507404228639,0.001,52.21255302429199
303,35,0.008067644835796719,0.008931049653752283,0.05248481606877135,0.05291972498920691,0.001,51.80819582939148
303,36,0.007857615043701348,0.00916022193533453,0.052440232114652076,0.052878233910867475,0.001,50.69266676902771
303,37,0.008080283211836336,0.011078852821480144,0.06101544384245568,0.0614134697163287,0.001,52.62840390205383
303,38,0.008261026675338108,0.008388225285505707,0.050935771981718704,0.051409048787209595,0.001,51.799299240112305
303,39,0.007928515697701597,0.008650590856136247,0.05253478060431889,0.052927711102232905,0.001,52.27172875404358
303,40,0.007902301423361196,0.008666749323972246,0.05292166598628863,0.053279124820012756,0.001,52.0586154460907
303,41,0.007795611556217659,0.010209237415851518,0.05792043078473781,0.05839743857358884,0.001,52.35475540161133
303,42,0.008151650022459673,0.008338944774798372,0.05111761565947549,0.0516464657123042,0.001,52.72653102874756
303,43,0.007568672979615775,0.00820513431575488,0.05058161068345832,0.05109598488897113,0.001,53.49312400817871
303,44,0.007559878491413067,0.008300643922253088,0.04965761147801501,0.05032501902181325,0.001,51.6664080619812
303,45,0.008184850823097662,0.00881393863396211,0.05141196777572497,0.05191864375689543,0.001,52.63827681541443
303,46,0.007756876462486153,0.008071915415877646,0.05023339594766318,0.050789034808131975,0.001,52.42861270904541
303,47,0.007623808682147486,0.00806910313919864,0.048582799096661904,0.04925079293575638,0.001,53.07076859474182
303,48,0.007513079673563149,0.008389567067338661,0.05257376177139376,0.05325257091414516,0.001,51.33108329772949
303,49,0.0074094973787592324,0.00794395328160714,0.048516729233255375,0.049181221644160604,0.001,50.88818407058716
303,50,0.007423308623187682,0.007953012425621802,0.048222860997537996,0.04900862940719555,0.001,51.65257382392883
404,1,0.026132872245986673,0.027798322960734367,0.10880058932366064,0.10866137778963926,0.001,52.2399423122406
404,2,0.016789841794354075,0.023285210301930256,0.09739840840349384,0.097359573164363,0.001,53.02928638458252
404,3,0.014988953293319427,0.024983630684966392,0.1049084819806187,0.1048609390566414,0.001,51.11798667907715
404,4,0.014429000434557013,0.02088995421813293,0.08955359242362218,0.08955905626393246,0.001,51.81866002082825
404,5,0.014897821398050176,0.015380717940967192,0.07484565615348034,0.07486053984123525,0.001,52.443793296813965
404,6,0.01192332569546267,0.013028162849051032,0.07006193863578078,0.07012348241902558,0.001,52.50956916809082
404,7,0.010913349920883775,0.013794186122884805,0.07154753386080391,0.071614559995745,0.001,52.64831805229187
404,8,0.010884133455179194,0.011786615412512963,0.06277058625522568,0.06285803130686259,0.001,52.02983593940735
404,9,0.010513783213408553,0.01179413582113656,0.06717399046550111,0.06725821714292379,0.001,52.29657244682312
404,10,0.009953577820138605,0.011970822720534423,0.06960666309711844,0.0696738505442227,0.001,51.13354778289795
404,11,0.010035189599090931,0.012081118512221357,0.06583946060558805,0.06593832063111776,0.001,51.14791750907898
404,12,0.010109504114142527,0.012340036242014983,0.06997207598064036,0.07003693732583502,0.001,52.10218286514282
404,13,0.009560355829878473,0.01029512825929983,0.05960106540837364,0.05972023821345785,0.001,51.442561864852905
404,14,0.009400818423897611,0.010604767509820786,0.06272359401962983,0.06285058360801082,0.001,52.60506343841553
404,15,0.009399655229393757,0.012399439636448567,0.06818504019298798,0.06833128183219879,0.001,52.50922393798828
404,16,0.010168614989037024,0.010851695117625322,0.06238289698610787,0.0625096667104998,0.001,52.23876333236694
404,17,0.009429835773748802,0.012167975264178081,0.06179214144033019,0.06196183399991929,0.001,52.08513021469116
404,18,0.009259290586901354,0.009818119102750312,0.055410044301109705,0.0556036596783746,0.001,52.31949019432068
404,19,0.009336473274172521,0.010720300467007539,0.057527667420937054,0.057680757780626576,0.001,52.27798056602478
404,20,0.009044604946621786,0.009887330869043415,0.0558291052307462,0.0560268760717164,0.001,51.69415020942688
404,21,0.009023230901791477,0.009803979276594791,0.05451910455939303,0.05478072410719396,0.001,52.809226989746094
404,22,0.008795487219650372,0.009881339311091737,0.0561263345717279,0.056462697673895196,0.001,53.18793964385986
404,23,0.00896903314152915,0.010520446177741343,0.055769352199811,0.05602029603625814,0.001,52.26144742965698
404,24,0.008685870812840614,0.009205180008641699,0.052945798083163555,0.05324290638699562,0.001,51.65738773345947
404,25,0.008528161506332895,0.010825061789629135,0.05676119389815406,0.057104715020227584,0.001,51.99275994300842
404,26,0.009017897527847513,0.010191503107886423,0.055525974902347106,0.0558600436582951,0.001,52.45789694786072
404,27,0.00852065127543813,0.009251386668025092,0.054011514099281725,0.054427464002877186,0.001,52.368271589279175
404,28,0.00863849501326388,0.010178404309871521,0.058098830275444456,0.05845292157929403,0.001,53.038275957107544
404,29,0.008697184177079037,0.009047635153613308,0.052616968116111704,0.053054214270766696,0.001,50.92575168609619
404,30,0.008522013266223902,0.00920521713454615,0.05152708533119224,0.052037543044255494,0.001,51.914199113845825
404,31,0.008269975756240241,0.009813148083842614,0.05434165603894348,0.05479391547279755,0.001,51.13534188270569
404,32,0.008536263711421806,0.008998230057345196,0.05298880162982163,0.053498030573815844,0.001,52.4192955493927
404,33,0.00796973207216783,0.008964775638146833,0.05089622646907508,0.05147471348296269,0.001,50.95426797866821
404,34,0.008097555424433713,0.009427450872449712,0.05501765873046886,0.05546746869362182,0.001,52.057875871658325
404,35,0.008555379120961708,0.008987183767286215,0.05008448362195542,0.05066470465533407,0.001,52.57182860374451
404,36,0.008381127585273455,0.008588906927880917,0.04961455930343505,0.05022214989206541,0.001,53.46861529350281
404,37,0.008050437519034627,0.009489906168627467,0.05138992907817775,0.05204928248193588,0.001,50.50789499282837
404,38,0.00809951823697809,0.008563282920724967,0.04898738198932305,0.04969957970845178,0.001,51.6897759437561
404,39,0.007842061721591973,0.009142123501409184,0.051382726367084665,0.052082040887016935,0.001,51.96859812736511
404,40,0.00834599430398906,0.008772499965165149,0.05087346805647774,0.05147749405229771,0.001,53.07754373550415
404,41,0.0080333903441023,0.008473189018497413,0.04916347187180268,0.04989383602004112,0.001,51.3666250705719
404,42,0.007901301675969186,0.008933820888738741,0.05097510510155555,0.05167793564961822,0.001,53.08755922317505
404,43,0.008026936105178559,0.008290926841172304,0.04937087911725593,0.050137349732403004,0.001,50.9904510974884
404,44,0.00776174248141401,0.00862594274803996,0.051325035225456034,0.05206366290009131,0.001,53.44016623497009
404,45,0.007758415039336565,0.008432295088740912,0.0490375706930486,0.049798463350634196,0.001,52.751413106918335
404,46,0.007820307016920517,0.008610951269722798,0.05438365987839136,0.055048143176000826,0.001,51.77721285820007
404,47,0.007636676122452698,0.008216626116667281,0.050358865253774705,0.05115454729188366,0.001,51.6143057346344
404,48,0.007906056876641279,0.00966500025242567,0.05612978955286833,0.05678113334155779,0.001,50.93408560752869
404,49,0.007727040160520404,0.008173913821916689,0.0487217482589756,0.04961560703853808,0.001,52.9266562461853
404,50,0.007790619863525909,0.008515282745727083,0.05267758936261182,0.05344298773152316,0.001,52.26299071311951
505,1,0.032365966624781195,0.026461076414720577,0.10119356671660866,0.10110676114896196,0.001,52.455687284469604
505,2,0.019079267412570176,0.020814402706243774,0.09133203240834763,0.09127833688209068,0.001,52.11138319969177
505,3,0.013638700952059497,0.019436771769753912,0.09491599878447465,0.09487720813681706,0.001,52.43572735786438
505,4,0.011755428582831634,0.016725786749950865,0.08044008224819421,0.08049630353095084,0.001,51.110779762268066
505,5,0.011551787967191023,0.020011626141653818,0.08716042136506885,0.0871695933721954,0.001,51.767934799194336
505,6,0.01182043808055859,0.012874874455684965,0.06789837096130237,0.06797423521630366,0.001,51.77567195892334
505,7,0.01050989914630704,0.012500730766491457,0.06405361413042872,0.06419116605352447,0.001,52.98209095001221
505,8,0.010393310415868958,0.011890684889460152,0.06577428174527036,0.06586261863754733,0.001,51.46173977851868
505,9,0.009922278268883625,0.014690775805237618,0.07970592819428175,0.07976404686278721,0.001,51.382147550582886
505,10,0.009724254213163959,0.013405320192263885,0.07480724249387946,0.07486891779285465,0.001,52.296733140945435
505,11,0.009664071860777982,0.015435012184422125,0.07932097386416061,0.07939324514025124,0.001,52.15143847465515
505,12,0.010968254691939437,0.012501943644813517,0.06553608691951711,0.06558773745977699,0.001,51.435667753219604
505,13,0.009966507298397083,0.01222803111357445,0.07012790622790765,0.07023492178077242,0.001,51.902408838272095
505,14,0.009168394421245538,0.012236801272427494,0.06564735480084571,0.06582648943077751,0.0005,52.343350648880005
505,15,0.008966320632573436,0.011275141161273827,0.06403276779824855,0.06418408559418651,0.0005,51.568458557128906
505,16,0.00887158588396714,0.010579184629023075,0.061016434282012595,0.06116720702043223,0.0005,52.07045602798462
505,17,0.008921795661615975,0.009991485308009114,0.05783408307790605,0.05799490025389371,0.0005,51.411670446395874
505,18,0.008879245322782035,0.010350975821810689,0.05895998061763431,0.05914696161228215,0.0005,53.40740895271301
505,19,0.008804438179176227,0.010988577819344673,0.06064403794917093,0.060825680385971796,0.0005,51.325080156326294
505,20,0.008720441794424666,0.010398009686138143,0.05910244145732022,0.05929316704245288,0.0005,51.6754834651947
505,21,0.008683936419330683,0.010134960461238568,0.05690634911722467,0.057071496510468306,0.0005,52.24296236038208
505,22,0.008620974018841106,0.00990672553466125,0.05790923927567574,0.05814014340882631,0.0005,52.27472472190857
505,23,0.008645707421808266,0.01090821575119414,0.06106688149874887,0.06125381237408997,0.0005,52.55966329574585
505,24,0.008741043065218073,0.009904617845842784,0.055628344310095966,0.05582767287066361,0.0005,52.286612033843994
505,25,0.008596687696362827,0.009694584751163016,0.05487716197908968,0.05507155262082332,0.0005,52.0437376499176
505,26,0.00852508513786483,0.009527355284345422,0.05837802672571746,0.05859755412393713,0.0005,51.52849793434143
505,27,0.00840976081478099,0.009433136173439298,0.05511873611832016,0.055343176094448394,0.0005,51.254196882247925
505,28,0.008427648330289944,0.009560463844205846,0.05393098462517518,0.05416407874645485,0.0005,52.20386219024658
505,29,0.008683517876574221,0.009229026967659593,0.05520341455725051,0.05543065537043706,0.0005,51.68266987800598
505,30,0.008273477529120795,0.009122526590627704,0.05317506357950323,0.053459769107181664,0.0005,52.85221266746521
505,31,0.008477505871697384,0.010513656201179732,0.05866058155547441,0.05894368500742679,0.0005,52.327645778656006
505,32,0.008625917958424371,0.00931180541572923,0.053726524929587814,0.05403290539171395,0.0005,51.85792636871338
505,33,0.008178942585729208,0.009152216963808645,0.05294254917101945,0.05326876904417076,0.0005,51.629069805145264
505,34,0.008132642194373058,0.009223711359399285,0.05246568141763523,0.05277877764869009,0.0005,51.16538119316101
505,35,0.008323341996098558,0.0088959657587111,0.052555139675999285,0.052887308933446696,0.0005,53.01318049430847
505,36,0.008090543788949064,0.00887395756911825,0.05378559226321197,0.05413624903625173,0.0005,52.518818616867065
505,37,0.008180218328740083,0.008663458368656311,0.05238669571650165,0.05273338026562134,0.0005,51.52080488204956
505,38,0.008070380166720818,0.00992154994640838,0.054225167852072646,0.05455343385172069,0.0005,52.64947271347046
505,39,0.008142091338431426,0.008605087493461642,0.051984276330239436,0.05234839549979349,0.0005,52.46464562416077
505,40,0.007867660126922763,0.008543059378015723,0.05124842913058949,0.05163018708943234,0.0005,52.557451248168945
505,41,0.007932093765988362,0.010314843363382599,0.055536222310118635,0.05595168847546733,0.0005,51.77110552787781
505,42,0.008159656041100914,0.008545750625092875,0.05102896194244681,0.05145270545789404,0.0005,53.12306070327759
505,43,0.007891276878688265,0.008677747523920103,0.052725781704791,0.05311333037130527,0.0005,51.97989797592163
505,44,0.007941019643718997,0.00886696443723684,0.05554036844013085,0.05587316049887646,0.0005,52.19127821922302
505,45,0.008415559023691743,0.010388765018433332,0.05608570779652527,0.05645684760520735,0.0005,52.555771589279175
505,46,0.008015337491444513,0.00840994669124484,0.05010620263998031,0.05051588138820107,0.0005,51.83173656463623
505,47,0.008046953071493144,0.008327209898693995,0.0496963592092586,0.050097576368491804,0.0005,52.891085624694824
505,48,0.008152556537157473,0.00855081767605787,0.051561232817413205,0.0519547242021761,0.0005,52.158029317855835
505,49,0.007594228297581568,0.008047596001150932,0.04907639474614268,0.049497930427323866,0.0005,53.09719252586365
505,50,0.007617829445128639,0.0082969561600211,0.04934762036041303,0.04978462964338398,0.0005,51.44970965385437
